step,time,i,j,k,x,y,z,state
100,5,2,5,26,0.25,0.55,0.265,1
100,5,2,5,27,0.25,0.55,0.275,1
100,5,2,5,28,0.25,0.55,0.285,1
100,5,2,5,29,0.25,0.55,0.295,1
100,5,2,5,30,0.25,0.55,0.305,1
100,5,2,5,31,0.25,0.55,0.315,1
100,5,2,5,32,0.25,0.55,0.325,1
100,5,2,5,33,0.25,0.55,0.335,1
100,5,2,5,34,0.25,0.55,0.345,1
100,5,2,5,35,0.25,0.55,0.355,1
100,5,2,5,36,0.25,0.55,0.365,1
100,5,2,5,37,0.25,0.55,0.375,1
100,5,2,5,38,0.25,0.55,0.385,1
100,5,2,5,39,0.25,0.55,0.395,1
100,5,2,5,40,0.25,0.55,0.405,1
100,5,2,5,41,0.25,0.55,0.415,1
100,5,2,5,42,0.25,0.55,0.425,1
100,5,2,5,43,0.25,0.55,0.435,1
100,5,2,5,44,0.25,0.55,0.445,1
100,5,3,0,0,0.35,0.05,0.005,2
100,5,3,0,1,0.35,0.05,0.015,2
100,5,3,0,2,0.35,0.05,0.025,1
100,5,3,0,3,0.35,0.05,0.035,1
100,5,3,0,4,0.35,0.05,0.045,2
100,5,3,0,5,0.35,0.05,0.055,1
100,5,3,0,6,0.35,0.05,0.065,1
100,5,3,0,7,0.35,0.05,0.075,1
100,5,3,0,8,0.35,0.05,0.085,1
100,5,3,0,9,0.35,0.05,0.095,1
100,5,3,0,10,0.35,0.05,0.105,1
100,5,3,0,11,0.35,0.05,0.115,1
100,5,3,0,12,0.35,0.05,0.125,1
100,5,3,0,13,0.35,0.05,0.135,1
100,5,3,0,14,0.35,0.05,0.145,1
100,5,3,0,15,0.35,0.05,0.155,1
100,5,3,0,16,0.35,0.05,0.165,1
100,5,3,0,17,0.35,0.05,0.175,1
100,5,3,0,18,0.35,0.05,0.185,1
100,5,3,0,19,0.35,0.05,0.195,1
100,5,3,0,20,0.35,0.05,0.205,1
100,5,3,0,21,0.35,0.05,0.215,1
100,5,3,0,22,0.35,0.05,0.225,1
100,5,3,0,23,0.35,0.05,0.235,1
100,5,3,0,24,0.35,0.05,0.245,1
100,5,3,0,25,0.35,0.05,0.255,1
100,5,3,0,26,0.35,0.05,0.265,1
100,5,3,0,27,0.35,0.05,0.275,1
100,5,3,0,28,0.35,0.05,0.285,1
100,5,3,0,29,0.35,0.05,0.295,1
100,5,3,0,30,0.35,0.05,0.305,1
100,5,3,0,31,0.35,0.05,0.315,1
100,5,3,0,32,0.35,0.05,0.325,1
100,5,3,0,33,0.35,0.05,0.335,1
100,5,3,0,34,0.35,0.05,0.345,1
100,5,3,0,35,0.35,0.05,0.355,1
100,5,3,0,36,0.35,0.05,0.365,1
100,5,3,0,37,0.35,0.05,0.375,1
100,5,3,0,38,0.35,0.05,0.385,1
100,5,3,0,39,0.35,0.05,0.395,1
100,5,3,0,40,0.35,0.05,0.405,1
100,5,3,0,41,0.35,0.05,0.415,1
100,5,3,0,42,0.35,0.05,0.425,1
100,5,3,0,43,0.35,0.05,0.435,1
100,5,3,0,44,0.35,0.05,0.445,1
100,5,3,1,0,0.35,0.15,0.005,2
100,5,3,1,1,0.35,0.15,0.015,2
100,5,3,1,2,0.35,0.15,0.025,1
100,5,3,1,3,0.35,0.15,0.035,1
100,5,3,1,4,0.35,0.15,0.045,2
100,5,3,1,5,0.35,0.15,0.055,1
100,5,3,1,6,0.35,0.15,0.065,1
100,5,3,1,7,0.35,0.15,0.075,1
100,5,3,1,8,0.35,0.15,0.085,1
100,5,3,1,9,0.35,0.15,0.095,1
100,5,3,1,10,0.35,0.15,0.105,1
100,5,3,1,11,0.35,0.15,0.115,1
100,5,3,1,12,0.35,0.15,0.125,1
100,5,3,1,13,0.35,0.15,0.135,1
100,5,3,1,14,0.35,0.15,0.145,1
100,5,3,1,15,0.35,0.15,0.155,1
100,5,3,1,16,0.35,0.15,0.165,1
100,5,3,1,17,0.35,0.15,0.175,1
100,5,3,1,18,0.35,0.15,0.185,1
100,5,3,1,19,0.35,0.15,0.195,1
100,5,3,1,20,0.35,0.15,0.205,1
100,5,3,1,21,0.35,0.15,0.215,1
100,5,3,1,22,0.35,0.15,0.225,1
100,5,3,1,23,0.35,0.15,0.235,1
100,5,3,1,24,0.35,0.15,0.245,1
100,5,3,1,25,0.35,0.15,0.255,1
100,5,3,1,26,0.35,0.15,0.265,1
100,5,3,1,27,0.35,0.15,0.275,1
100,5,3,1,28,0.35,0.15,0.285,1
100,5,3,1,29,0.35,0.15,0.295,1
100,5,3,1,30,0.35,0.15,0.305,1
100,5,3,1,31,0.35,0.15,0.315,1
100,5,3,1,32,0.35,0.15,0.325,1
100,5,3,1,33,0.35,0.15,0.335,1
100,5,3,1,34,0.35,0.15,0.345,1
100,5,3,1,35,0.35,0.15,0.355,1
100,5,3,1,36,0.35,0.15,0.365,1
100,5,3,1,37,0.35,0.15,0.375,1
100,5,3,1,38,0.35,0.15,0.385,1
100,5,3,1,39,0.35,0.15,0.395,1
100,5,3,1,40,0.35,0.15,0.405,1
100,5,3,1,41,0.35,0.15,0.415,1
100,5,3,1,42,0.35,0.15,0.425,1
100,5,3,1,43,0.35,0.15,0.435,1
100,5,3,1,44,0.35,0.15,0.445,1
100,5,3,2,0,0.35,0.25,0.005,2
100,5,3,2,1,0.35,0.25,0.015,2
100,5,3,2,2,0.35,0.25,0.025,1
100,5,3,2,3,0.35,0.25,0.035,1
100,5,3,2,4,0.35,0.25,0.045,2
100,5,3,2,5,0.35,0.25,0.055,1
100,5,3,2,6,0.35,0.25,0.065,1
100,5,3,2,7,0.35,0.25,0.075,1
100,5,3,2,8,0.35,0.25,0.085,1
100,5,3,2,9,0.35,0.25,0.095,1
100,5,3,2,10,0.35,0.25,0.105,1
100,5,3,2,11,0.35,0.25,0.115,1
100,5,3,2,12,0.35,0.25,0.125,1
100,5,3,2,13,0.35,0.25,0.135,1
100,5,3,2,14,0.35,0.25,0.145,1
100,5,3,2,15,0.35,0.25,0.155,1
100,5,3,2,16,0.35,0.25,0.165,1
100,5,3,2,17,0.35,0.25,0.175,1
100,5,3,2,18,0.35,0.25,0.185,1
100,5,3,2,19,0.35,0.25,0.195,1
100,5,3,2,20,0.35,0.25,0.205,1
100,5,3,2,21,0.35,0.25,0.215,1
100,5,3,2,22,0.35,0.25,0.225,1
100,5,3,2,23,0.35,0.25,0.235,1
100,5,3,2,24,0.35,0.25,0.245,1
100,5,3,2,25,0.35,0.25,0.255,1
100,5,3,2,26,0.35,0.25,0.265,1
100,5,3,2,27,0.35,0.25,0.275,1
100,5,3,2,28,0.35,0.25,0.285,1
100,5,3,2,29,0.35,0.25,0.295,1
100,5,3,2,30,0.35,0.25,0.305,1
100,5,3,2,31,0.35,0.25,0.315,1
100,5,3,2,32,0.35,0.25,0.325,1
100,5,3,2,33,0.35,0.25,0.335,1
100,5,3,2,34,0.35,0.25,0.345,1
100,5,3,2,35,0.35,0.25,0.355,1
100,5,3,2,36,0.35,0.25,0.365,1
100,5,3,2,37,0.35,0.25,0.375,1
100,5,3,2,38,0.35,0.25,0.385,1
100,5,3,2,39,0.35,0.25,0.395,1
100,5,3,2,40,0.35,0.25,0.405,1
100,5,3,2,41,0.35,0.25,0.415,1
100,5,3,2,42,0.35,0.25,0.425,1
100,5,3,2,43,0.35,0.25,0.435,1
100,5,3,2,44,0.35,0.25,0.445,1
100,5,3,3,0,0.35,0.35,0.005,2
100,5,3,3,1,0.35,0.35,0.015,2
100,5,3,3,2,0.35,0.35,0.025,1
100,5,3,3,3,0.35,0.35,0.035,1
100,5,3,3,4,0.35,0.35,0.045,2
100,5,3,3,5,0.35,0.35,0.055,1
100,5,3,3,6,0.35,0.35,0.065,1
100,5,3,3,7,0.35,0.35,0.075,1
100,5,3,3,8,0.35,0.35,0.085,1
100,5,3,3,9,0.35,0.35,0.095,1
100,5,3,3,10,0.35,0.35,0.105,1
100,5,3,3,11,0.35,0.35,0.115,1
100,5,3,3,12,0.35,0.35,0.125,1
100,5,3,3,13,0.35,0.35,0.135,1
100,5,3,3,14,0.35,0.35,0.145,1
100,5,3,3,15,0.35,0.35,0.155,1
100,5,3,3,16,0.35,0.35,0.165,1
100,5,3,3,17,0.35,0.35,0.175,1
100,5,3,3,18,0.35,0.35,0.185,1
100,5,3,3,19,0.35,0.35,0.195,1
100,5,3,3,20,0.35,0.35,0.205,1
100,5,3,3,21,0.35,0.35,0.215,1
100,5,3,3,22,0.35,0.35,0.225,1
100,5,3,3,23,0.35,0.35,0.235,1
100,5,3,3,24,0.35,0.35,0.245,1
100,5,3,3,25,0.35,0.35,0.255,1
100,5,3,3,26,0.35,0.35,0.265,1
100,5,3,3,27,0.35,0.35,0.275,1
100,5,3,3,28,0.35,0.35,0.285,1
100,5,3,3,29,0.35,0.35,0.295,1
100,5,3,3,30,0.35,0.35,0.305,1
100,5,3,3,31,0.35,0.35,0.315,1
100,5,3,3,32,0.35,0.35,0.325,1
100,5,3,3,33,0.35,0.35,0.335,1
100,5,3,3,34,0.35,0.35,0.345,1
100,5,3,3,35,0.35,0.35,0.355,1
100,5,3,3,36,0.35,0.35,0.365,1
100,5,3,3,37,0.35,0.35,0.375,1
100,5,3,3,38,0.35,0.35,0.385,1
100,5,3,3,39,0.35,0.35,0.395,1
100,5,3,3,40,0.35,0.35,0.405,1
100,5,3,3,41,0.35,0.35,0.415,1
100,5,3,3,42,0.35,0.35,0.425,1
100,5,3,3,43,0.35,0.35,0.435,1
100,5,3,3,44,0.35,0.35,0.445,1
100,5,3,4,0,0.35,0.45,0.005,2
100,5,3,4,1,0.35,0.45,0.015,2
100,5,3,4,2,0.35,0.45,0.025,1
100,5,3,4,3,0.35,0.45,0.035,1
100,5,3,4,4,0.35,0.45,0.045,2
100,5,3,4,5,0.35,0.45,0.055,1
100,5,3,4,6,0.35,0.45,0.065,1
100,5,3,4,7,0.35,0.45,0.075,1
100,5,3,4,8,0.35,0.45,0.085,1
100,5,3,4,9,0.35,0.45,0.095,1
100,5,3,4,10,0.35,0.45,0.105,1
100,5,3,4,11,0.35,0.45,0.115,1
100,5,3,4,12,0.35,0.45,0.125,1
100,5,3,4,13,0.35,0.45,0.135,1
100,5,3,4,14,0.35,0.45,0.145,1
100,5,3,4,15,0.35,0.45,0.155,1
100,5,3,4,16,0.35,0.45,0.165,1
100,5,3,4,17,0.35,0.45,0.175,1
100,5,3,4,18,0.35,0.45,0.185,1
100,5,3,4,19,0.35,0.45,0.195,1
100,5,3,4,20,0.35,0.45,0.205,1
100,5,3,4,21,0.35,0.45,0.215,1
100,5,3,4,22,0.35,0.45,0.225,1
100,5,3,4,23,0.35,0.45,0.235,1
100,5,3,4,24,0.35,0.45,0.245,1
100,5,3,4,25,0.35,0.45,0.255,1
100,5,3,4,26,0.35,0.45,0.265,1
100,5,3,4,27,0.35,0.45,0.275,1
100,5,3,4,28,0.35,0.45,0.285,1
100,5,3,4,29,0.35,0.45,0.295,1
100,5,3,4,30,0.35,0.45,0.305,1
100,5,3,4,31,0.35,0.45,0.315,1
100,5,3,4,32,0.35,0.45,0.325,1
100,5,3,4,33,0.35,0.45,0.335,1
100,5,3,4,34,0.35,0.45,0.345,1
100,5,3,4,35,0.35,0.45,0.355,1
100,5,3,4,36,0.35,0.45,0.365,1
100,5,3,4,37,0.35,0.45,0.375,1
100,5,3,4,38,0.35,0.45,0.385,1
100,5,3,4,39,0.35,0.45,0.395,1
100,5,3,4,40,0.35,0.45,0.405,1
100,5,3,4,41,0.35,0.45,0.415,1
100,5,3,4,42,0.35,0.45,0.425,1
100,5,3,4,43,0.35,0.45,0.435,1
100,5,3,4,44,0.35,0.45,0.445,1
100,5,3,5,0,0.35,0.55,0.005,1
100,5,3,5,1,0.35,0.55,0.015,1
100,5,3,5,2,0.35,0.55,0.025,1
100,5,3,5,3,0.35,0.55,0.035,1
100,5,3,5,4,0.35,0.55,0.045,2
100,5,3,5,5,0.35,0.55,0.055,1
100,5,3,5,6,0.35,0.55,0.065,1
100,5,3,5,7,0.35,0.55,0.075,1
100,5,3,5,8,0.35,0.55,0.085,1
100,5,3,5,9,0.35,0.55,0.095,1
100,5,3,5,10,0.35,0.55,0.105,1
100,5,3,5,11,0.35,0.55,0.115,1
100,5,3,5,12,0.35,0.55,0.125,1
100,5,3,5,13,0.35,0.55,0.135,1
100,5,3,5,14,0.35,0.55,0.145,1
100,5,3,5,15,0.35,0.55,0.155,1
100,5,3,5,16,0.35,0.55,0.165,1
100,5,3,5,17,0.35,0.55,0.175,1
100,5,3,5,18,0.35,0.55,0.185,1
100,5,3,5,19,0.35,0.55,0.195,1
100,5,3,5,20,0.35,0.55,0.205,1
100,5,3,5,21,0.35,0.55,0.215,1
100,5,3,5,22,0.35,0.55,0.225,1
100,5,3,5,23,0.35,0.55,0.235,1
100,5,3,5,24,0.35,0.55,0.245,1
100,5,3,5,25,0.35,0.55,0.255,1
100,5,3,5,26,0.35,0.55,0.265,1
100,5,3,5,27,0.35,0.55,0.275,1
100,5,3,5,28,0.35,0.55,0.285,1
100,5,3,5,29,0.35,0.55,0.295,1
100,5,3,5,30,0.35,0.55,0.305,1
100,5,3,5,31,0.35,0.55,0.315,1
100,5,3,5,32,0.35,0.55,0.325,1
100,5,3,5,33,0.35,0.55,0.335,1
100,5,3,5,34,0.35,0.55,0.345,1
100,5,3,5,35,0.35,0.55,0.355,1
100,5,3,5,36,0.35,0.55,0.365,1
100,5,3,5,37,0.35,0.55,0.375,1
100,5,3,5,38,0.35,0.55,0.385,1
100,5,3,5,39,0.35,0.55,0.395,1
100,5,3,5,40,0.35,0.55,0.405,1
100,5,3,5,41,0.35,0.55,0.415,1
100,5,3,5,42,0.35,0.55,0.425,1
100,5,3,5,43,0.35,0.55,0.435,1
100,5,3,5,44,0.35,0.55,0.445,1
100,5,4,0,0,0.45,0.05,0.005,1
100,5,4,0,1,0.45,0.05,0.015,7
100,5,4,0,2,0.45,0.05,0.025,1
100,5,4,0,3,0.45,0.05,0.035,1
100,5,4,0,4,0.45,0.05,0.045,2
100,5,4,0,5,0.45,0.05,0.055,1
100,5,4,0,6,0.45,0.05,0.065,1
100,5,4,0,7,0.45,0.05,0.075,1
100,5,4,0,8,0.45,0.05,0.085,1
100,5,4,0,9,0.45,0.05,0.095,1
100,5,4,0,10,0.45,0.05,0.105,1
100,5,4,0,11,0.45,0.05,0.115,1
100,5,4,0,12,0.45,0.05,0.125,1
100,5,4,0,13,0.45,0.05,0.135,1
100,5,4,0,14,0.45,0.05,0.145,1
100,5,4,0,15,0.45,0.05,0.155,1
100,5,4,0,16,0.45,0.05,0.165,1
100,5,4,0,17,0.45,0.05,0.175,1
100,5,4,0,18,0.45,0.05,0.185,1
100,5,4,0,19,0.45,0.05,0.195,1
100,5,4,0,20,0.45,0.05,0.205,1
100,5,4,0,21,0.45,0.05,0.215,1
100,5,4,0,22,0.45,0.05,0.225,1
100,5,4,0,23,0.45,0.05,0.235,1
100,5,4,0,24,0.45,0.05,0.245,1
100,5,4,0,25,0.45,0.05,0.255,1
100,5,4,0,26,0.45,0.05,0.265,1
100,5,4,0,27,0.45,0.05,0.275,1
100,5,4,0,28,0.45,0.05,0.285,1
100,5,4,0,29,0.45,0.05,0.295,1
100,5,4,0,30,0.45,0.05,0.305,1
100,5,4,0,31,0.45,0.05,0.315,1
100,5,4,0,32,0.45,0.05,0.325,1
100,5,4,0,33,0.45,0.05,0.335,1
100,5,4,0,34,0.45,0.05,0.345,1
100,5,4,0,35,0.45,0.05,0.355,1
100,5,4,0,36,0.45,0.05,0.365,1
100,5,4,0,37,0.45,0.05,0.375,1
100,5,4,0,38,0.45,0.05,0.385,1
100,5,4,0,39,0.45,0.05,0.395,1
100,5,4,0,40,0.45,0.05,0.405,1
100,5,4,0,41,0.45,0.05,0.415,1
100,5,4,0,42,0.45,0.05,0.425,1
100,5,4,0,43,0.45,0.05,0.435,1
100,5,4,0,44,0.45,0.05,0.445,1
100,5,4,1,0,0.45,0.15,0.005,1
100,5,4,1,1,0.45,0.15,0.015,7
100,5,4,1,2,0.45,0.15,0.025,1
100,5,4,1,3,0.45,0.15,0.035,1
100,5,4,1,4,0.45,0.15,0.045,2
100,5,4,1,5,0.45,0.15,0.055,1
100,5,4,1,6,0.45,0.15,0.065,1
100,5,4,1,7,0.45,0.15,0.075,1
100,5,4,1,8,0.45,0.15,0.085,1
100,5,4,1,9,0.45,0.15,0.095,1
100,5,4,1,10,0.45,0.15,0.105,1
100,5,4,1,11,0.45,0.15,0.115,1
100,5,4,1,12,0.45,0.15,0.125,1
100,5,4,1,13,0.45,0.15,0.135,1
100,5,4,1,14,0.45,0.15,0.145,1
100,5,4,1,15,0.45,0.15,0.155,1
100,5,4,1,16,0.45,0.15,0.165,1
100,5,4,1,17,0.45,0.15,0.175,1
100,5,4,1,18,0.45,0.15,0.185,1
100,5,4,1,19,0.45,0.15,0.195,1
100,5,4,1,20,0.45,0.15,0.205,1
100,5,4,1,21,0.45,0.15,0.215,1
100,5,4,1,22,0.45,0.15,0.225,1
100,5,4,1,23,0.45,0.15,0.235,1
100,5,4,1,24,0.45,0.15,0.245,1
100,5,4,1,25,0.45,0.15,0.255,1
100,5,4,1,26,0.45,0.15,0.265,1
100,5,4,1,27,0.45,0.15,0.275,1
100,5,4,1,28,0.45,0.15,0.285,1
100,5,4,1,29,0.45,0.15,0.295,1
100,5,4,1,30,0.45,0.15,0.305,1
100,5,4,1,31,0.45,0.15,0.315,1
100,5,4,1,32,0.45,0.15,0.325,1
100,5,4,1,33,0.45,0.15,0.335,1
100,5,4,1,34,0.45,0.15,0.345,1
100,5,4,1,35,0.45,0.15,0.355,1
100,5,4,1,36,0.45,0.15,0.365,1
100,5,4,1,37,0.45,0.15,0.375,1
100,5,4,1,38,0.45,0.15,0.385,1
100,5,4,1,39,0.45,0.15,0.395,1
100,5,4,1,40,0.45,0.15,0.405,1
100,5,4,1,41,0.45,0.15,0.415,1
100,5,4,1,42,0.45,0.15,0.425,1
100,5,4,1,43,0.45,0.15,0.435,1
100,5,4,1,44,0.45,0.15,0.445,1
100,5,4,2,0,0.45,0.25,0.005,1
100,5,4,2,1,0.45,0.25,0.015,7
100,5,4,2,2,0.45,0.25,0.025,1
100,5,4,2,3,0.45,0.25,0.035,1
100,5,4,2,4,0.45,0.25,0.045,2
100,5,4,2,5,0.45,0.25,0.055,1
100,5,4,2,6,0.45,0.25,0.065,1
100,5,4,2,7,0.45,0.25,0.075,1
100,5,4,2,8,0.45,0.25,0.085,1
100,5,4,2,9,0.45,0.25,0.095,1
100,5,4,2,10,0.45,0.25,0.105,1
100,5,4,2,11,0.45,0.25,0.115,1
100,5,4,2,12,0.45,0.25,0.125,1
100,5,4,2,13,0.45,0.25,0.135,1
100,5,4,2,14,0.45,0.25,0.145,1
100,5,4,2,15,0.45,0.25,0.155,1
100,5,4,2,16,0.45,0.25,0.165,1
100,5,4,2,17,0.45,0.25,0.175,1
100,5,4,2,18,0.45,0.25,0.185,1
100,5,4,2,19,0.45,0.25,0.195,1
100,5,4,2,20,0.45,0.25,0.205,1
100,5,4,2,21,0.45,0.25,0.215,1
100,5,4,2,22,0.45,0.25,0.225,1
100,5,4,2,23,0.45,0.25,0.235,1
100,5,4,2,24,0.45,0.25,0.245,1
100,5,4,2,25,0.45,0.25,0.255,1
100,5,4,2,26,0.45,0.25,0.265,1
100,5,4,2,27,0.45,0.25,0.275,1
100,5,4,2,28,0.45,0.25,0.285,1
100,5,4,2,29,0.45,0.25,0.295,1
100,5,4,2,30,0.45,0.25,0.305,1
100,5,4,2,31,0.45,0.25,0.315,1
100,5,4,2,32,0.45,0.25,0.325,1
100,5,4,2,33,0.45,0.25,0.335,1
100,5,4,2,34,0.45,0.25,0.345,1
100,5,4,2,35,0.45,0.25,0.355,1
100,5,4,2,36,0.45,0.25,0.365,1
100,5,4,2,37,0.45,0.25,0.375,1
100,5,4,2,38,0.45,0.25,0.385,1
100,5,4,2,39,0.45,0.25,0.395,1
100,5,4,2,40,0.45,0.25,0.405,1
100,5,4,2,41,0.45,0.25,0.415,1
100,5,4,2,42,0.45,0.25,0.425,1
100,5,4,2,43,0.45,0.25,0.435,1
100,5,4,2,44,0.45,0.25,0.445,1
100,5,4,3,0,0.45,0.35,0.005,1
100,5,4,3,1,0.45,0.35,0.015,1
100,5,4,3,2,0.45,0.35,0.025,1
100,5,4,3,3,0.45,0.35,0.035,1
100,5,4,3,4,0.45,0.35,0.045,2
100,5,4,3,5,0.45,0.35,0.055,1
100,5,4,3,6,0.45,0.35,0.065,1
100,5,4,3,7,0.45,0.35,0.075,1
100,5,4,3,8,0.45,0.35,0.085,1
100,5,4,3,9,0.45,0.35,0.095,1
100,5,4,3,10,0.45,0.35,0.105,1
100,5,4,3,11,0.45,0.35,0.115,1
100,5,4,3,12,0.45,0.35,0.125,1
100,5,4,3,13,0.45,0.35,0.135,1
100,5,4,3,14,0.45,0.35,0.145,1
100,5,4,3,15,0.45,0.35,0.155,1
100,5,4,3,16,0.45,0.35,0.165,1
100,5,4,3,17,0.45,0.35,0.175,1
100,5,4,3,18,0.45,0.35,0.185,1
100,5,4,3,19,0.45,0.35,0.195,1
100,5,4,3,20,0.45,0.35,0.205,1
100,5,4,3,21,0.45,0.35,0.215,1
100,5,4,3,22,0.45,0.35,0.225,1
100,5,4,3,23,0.45,0.35,0.235,1
100,5,4,3,24,0.45,0.35,0.245,1
100,5,4,3,25,0.45,0.35,0.255,1
100,5,4,3,26,0.45,0.35,0.265,1
100,5,4,3,27,0.45,0.35,0.275,1
100,5,4,3,28,0.45,0.35,0.285,1
100,5,4,3,29,0.45,0.35,0.295,1
100,5,4,3,30,0.45,0.35,0.305,1
100,5,4,3,31,0.45,0.35,0.315,1
100,5,4,3,32,0.45,0.35,0.325,1
100,5,4,3,33,0.45,0.35,0.335,1
100,5,4,3,34,0.45,0.35,0.345,1
100,5,4,3,35,0.45,0.35,0.355,1
100,5,4,3,36,0.45,0.35,0.365,1
100,5,4,3,37,0.45,0.35,0.375,1
100,5,4,3,38,0.45,0.35,0.385,1
100,5,4,3,39,0.45,0.35,0.395,1
100,5,4,3,40,0.45,0.35,0.405,1
100,5,4,3,41,0.45,0.35,0.415,1
100,5,4,3,42,0.45,0.35,0.425,1
100,5,4,3,43,0.45,0.35,0.435,1
100,5,4,3,44,0.45,0.35,0.445,1
100,5,4,4,0,0.45,0.45,0.005,1
100,5,4,4,1,0.45,0.45,0.015,1
100,5,4,4,2,0.45,0.45,0.025,1
100,5,4,4,3,0.45,0.45,0.035,1
100,5,4,4,4,0.45,0.45,0.045,2
100,5,4,4,5,0.45,0.45,0.055,1
100,5,4,4,6,0.45,0.45,0.065,1
100,5,4,4,7,0.45,0.45,0.075,1
100,5,4,4,8,0.45,0.45,0.085,1
100,5,4,4,9,0.45,0.45,0.095,1
100,5,4,4,10,0.45,0.45,0.105,1
100,5,4,4,11,0.45,0.45,0.115,1
100,5,4,4,12,0.45,0.45,0.125,1
100,5,4,4,13,0.45,0.45,0.135,1
100,5,4,4,14,0.45,0.45,0.145,1
100,5,4,4,15,0.45,0.45,0.155,1
100,5,4,4,16,0.45,0.45,0.165,1
100,5,4,4,17,0.45,0.45,0.175,1
100,5,4,4,18,0.45,0.45,0.185,1
100,5,4,4,19,0.45,0.45,0.195,1
100,5,4,4,20,0.45,0.45,0.205,1
100,5,4,4,21,0.45,0.45,0.215,1
100,5,4,4,22,0.45,0.45,0.225,1
100,5,4,4,23,0.45,0.45,0.235,1
100,5,4,4,24,0.45,0.45,0.245,1
100,5,4,4,25,0.45,0.45,0.255,1
100,5,4,4,26,0.45,0.45,0.265,1
100,5,4,4,27,0.45,0.45,0.275,1
100,5,4,4,28,0.45,0.45,0.285,1
100,5,4,4,29,0.45,0.45,0.295,1
100,5,4,4,30,0.45,0.45,0.305,1
100,5,4,4,31,0.45,0.45,0.315,1
100,5,4,4,32,0.45,0.45,0.325,1
100,5,4,4,33,0.45,0.45,0.335,1
100,5,4,4,34,0.45,0.45,0.345,1
100,5,4,4,35,0.45,0.45,0.355,1
100,5,4,4,36,0.45,0.45,0.365,1
100,5,4,4,37,0.45,0.45,0.375,1
100,5,4,4,38,0.45,0.45,0.385,1
100,5,4,4,39,0.45,0.45,0.395,1
100,5,4,4,40,0.45,0.45,0.405,1
100,5,4,4,41,0.45,0.45,0.415,1
100,5,4,4,42,0.45,0.45,0.425,1
100,5,4,4,43,0.45,0.45,0.435,1
100,5,4,4,44,0.45,0.45,0.445,1
100,5,4,5,0,0.45,0.55,0.005,1
100,5,4,5,1,0.45,0.55,0.015,1
100,5,4,5,2,0.45,0.55,0.025,1
100,5,4,5,3,0.45,0.55,0.035,1
100,5,4,5,4,0.45,0.55,0.045,2
100,5,4,5,5,0.45,0.55,0.055,1
100,5,4,5,6,0.45,0.55,0.065,1
100,5,4,5,7,0.45,0.55,0.075,1
100,5,4,5,8,0.45,0.55,0.085,1
100,5,4,5,9,0.45,0.55,0.095,1
100,5,4,5,10,0.45,0.55,0.105,1
100,5,4,5,11,0.45,0.55,0.115,1
100,5,4,5,12,0.45,0.55,0.125,1
100,5,4,5,13,0.45,0.55,0.135,1
100,5,4,5,14,0.45,0.55,0.145,1
100,5,4,5,15,0.45,0.55,0.155,1
100,5,4,5,16,0.45,0.55,0.165,1
100,5,4,5,17,0.45,0.55,0.175,1
100,5,4,5,18,0.45,0.55,0.185,1
100,5,4,5,19,0.45,0.55,0.195,1
100,5,4,5,20,0.45,0.55,0.205,1
100,5,4,5,21,0.45,0.55,0.215,1
100,5,4,5,22,0.45,0.55,0.225,1
100,5,4,5,23,0.45,0.55,0.235,1
100,5,4,5,24,0.45,0.55,0.245,1
100,5,4,5,25,0.45,0.55,0.255,1
100,5,4,5,26,0.45,0.55,0.265,1
100,5,4,5,27,0.45,0.55,0.275,1
100,5,4,5,28,0.45,0.55,0.285,1
100,5,4,5,29,0.45,0.55,0.295,1
100,5,4,5,30,0.45,0.55,0.305,1
100,5,4,5,31,0.45,0.55,0.315,1
100,5,4,5,32,0.45,0.55,0.325,1
100,5,4,5,33,0.45,0.55,0.335,1
100,5,4,5,34,0.45,0.55,0.345,1
100,5,4,5,35,0.45,0.55,0.355,1
100,5,4,5,36,0.45,0.55,0.365,1
100,5,4,5,37,0.45,0.55,0.375,1
100,5,4,5,38,0.45,0.55,0.385,1
100,5,4,5,39,0.45,0.55,0.395,1
100,5,4,5,40,0.45,0.55,0.405,1
100,5,4,5,41,0.45,0.55,0.415,1
100,5,4,5,42,0.45,0.55,0.425,1
100,5,4,5,43,0.45,0.55,0.435,1
100,5,4,5,44,0.45,0.55,0.445,1
